0.631381 0.237055 15
0.211817 -0.001466 16
0.021373 -0.066329 17
0.252492 0.056762 17
0.505760 0.218324 17
-0.399711 0.268074 17
-0.097894 -0.077850 18
-0.091350 -0.034679 18
-0.177020 -0.004154 18
-0.322056 0.107088 18
-0.273983 -0.031254 18
-0.132157 -0.070693 18
-0.164795 -0.028192 18
-0.285156 0.046894 18
-0.335895 0.057799 18
0.100347 -0.047697 18
0.656863 0.269406 18
-0.178808 -0.065106 19
-0.210137 -0.024171 19
-0.303419 0.045875 19
-0.257880 -0.034449 19
-0.196267 -0.052185 19
-0.244090 -0.009133 19
-0.307551 0.034566 19
-0.190056 -0.066215 19
-0.204612 -0.030577 19
-0.292502 0.033929 19
-0.282487 -0.012199 19
-0.172646 -0.065004 19
-0.209722 -0.022286 19
-0.306899 0.051327 19
-0.251445 -0.039611 19
-0.198174 -0.049919 19
-0.249521 -0.005779 19
-0.306906 0.031171 19
-0.182156 -0.068240 19
-0.200282 -0.030172 19
-0.293906 0.037974 19
-0.286735 -0.008986 19
-0.160062 -0.068753 19
-0.194326 -0.025676 19
-0.301699 0.052372 19
-0.285233 -0.013374 19
-0.149275 -0.070432 19
-0.182477 -0.027239 19
-0.296150 0.051304 19
-0.308621 0.012464 19
-0.076391 -0.079170 19
-0.041190 -0.031788 19
-0.063578 -0.015200 19
-0.149020 -0.001542 19
-0.303791 0.092374 19
-0.348878 0.070621 19
0.498577 0.154616 19
0.159532 0.336684 19
-0.130242 0.313860 19
-0.048817 0.466447 19
0.242935 0.488831 19
-0.235101 -0.040629 20
-0.237330 -0.026466 20
-0.275815 0.001828 20
-0.259109 -0.024669 20
-0.229845 -0.037623 20
-0.255801 -0.012250 20
-0.278758 -0.002241 20
-0.232877 -0.041457 20
-0.238826 -0.024870 20
-0.277726 0.003051 20
-0.255389 -0.027809 20
-0.230602 -0.036186 20
-0.258888 -0.010143 20
-0.277079 -0.004857 20
-0.231137 -0.041895 20
-0.240513 -0.023272 20
-0.279241 0.003852 20
-0.251648 -0.030719 20
-0.231482 -0.034660 20
-0.261987 -0.007995 20
-0.274980 -0.007781 20
-0.229896 -0.041955 20
-0.242430 -0.021650 20
-0.280326 0.004167 20
-0.247963 -0.033354 20
-0.232459 -0.033075 20
-0.265043 -0.005843 20
-0.272484 -0.010945 20
-0.229138 -0.041659 20
-0.244600 -0.019977 20
-0.280959 0.003956 20
-0.244408 -0.035680 20
-0.233518 -0.031457 20
-0.267997 -0.003732 20
-0.269625 -0.014272 20
-0.228817 -0.041043 20
-0.247027 -0.018228 20
-0.281130 0.003207 20
-0.241059 -0.037668 20
-0.234655 -0.029828 20
-0.270790 -0.001721 20
-0.266449 -0.017682 20
-0.228867 -0.040150 20
-0.249691 -0.016387 20
-0.280836 0.001931 20
-0.237997 -0.039295 20
-0.235880 -0.028204 20
-0.273360 0.000122 20
-0.263019 -0.021089 20
-0.229215 -0.039031 20
-0.252552 -0.014448 20
-0.280081 0.000163 20
-0.235301 -0.040545 20
-0.237216 -0.026595 20
-0.275645 0.001713 20
-0.259407 -0.024407 20
-0.229790 -0.037734 20
-0.255555 -0.012417 20
-0.278875 -0.002046 20
-0.233039 -0.041405 20
-0.238699 -0.024998 20
-0.277585 0.002967 20
-0.255691 -0.027563 20
-0.230535 -0.036306 20
-0.258637 -0.010315 20
-0.277230 -0.004633 20
-0.231259 -0.041874 20
-0.240369 -0.023401 20
-0.279134 0.003805 20
-0.251949 -0.030494 20
-0.231407 -0.034786 20
-0.261738 -0.008169 20
-0.275164 -0.007535 20
-0.229978 -0.041963 20
-0.242266 -0.021782 20
-0.280255 0.004161 20
-0.248257 -0.033153 20
-0.232377 -0.033204 20
-0.264799 -0.006016 20
-0.272700 -0.010682 20
-0.229182 -0.041695 20
-0.244415 -0.020114 20
-0.280925 0.003993 20
-0.244688 -0.035504 20
-0.233430 -0.031588 20
-0.267764 -0.003900 20
-0.269868 -0.013999 20
-0.228828 -0.041103 20
-0.246821 -0.018373 20
-0.281134 0.003287 20
-0.241320 -0.037520 20
-0.234560 -0.029959 20
-0.270572 -0.001878 20
-0.266716 -0.017406 20
-0.228851 -0.040231 20
-0.249468 -0.016539 20
-0.280877 0.002052 20
-0.238232 -0.039178 20
-0.235777 -0.028335 20
-0.273163 -0.000019 20
-0.263304 -0.020816 20
-0.229177 -0.039128 20
-0.252315 -0.014608 20
-0.280159 0.000323 20
-0.235503 -0.040458 20
-0.237103 -0.026724 20
-0.275472 0.001596 20
-0.259703 -0.024145 20
-0.229737 -0.037844 20
-0.255308 -0.012584 20
-0.278988 -0.001852 20
-0.233204 -0.041350 20
-0.238572 -0.025127 20
-0.277443 0.002880 20
-0.255993 -0.027316 20
-0.230470 -0.036425 20
-0.258387 -0.010487 20
-0.277379 -0.004412 20
-0.231384 -0.041850 20
-0.240226 -0.023531 20
-0.279024 0.003754 20
-0.252251 -0.030267 20
-0.231333 -0.034911 20
-0.261488 -0.008343 20
-0.275346 -0.007291 20
-0.230063 -0.041970 20
-0.242104 -0.021914 20
-0.280181 0.004151 20
-0.248552 -0.032949 20
-0.232296 -0.033333 20
-0.264555 -0.006189 20
-0.272913 -0.010421 20
-0.229229 -0.041729 20
-0.244232 -0.020251 20
-0.280888 0.004027 20
-0.244970 -0.035326 20
-0.233342 -0.031719 20
-0.267529 -0.004068 20
-0.270110 -0.013727 20
-0.228841 -0.041162 20
-0.246618 -0.018517 20
-0.281134 0.003364 20
-0.241583 -0.037371 20
-0.234466 -0.030091 20
-0.270353 -0.002036 20
-0.266981 -0.017129 20
-0.228836 -0.040311 20
-0.249246 -0.016691 20
-0.280915 0.002171 20
-0.238469 -0.039058 20
-0.235675 -0.028466 20
-0.272963 -0.000161 20
-0.263587 -0.020542 20
-0.229141 -0.039225 20
-0.252079 -0.014767 20
-0.280234 0.000479 20
-0.235709 -0.040369 20
-0.236991 -0.026854 20
-0.275298 0.001476 20
-0.259999 -0.023881 20
-0.229684 -0.037954 20
-0.255063 -0.012750 20
-0.279099 -0.001662 20
-0.233373 -0.041292 20
-0.238447 -0.025256 20
-0.277298 0.002791 20
-0.256295 -0.027067 20
-0.230406 -0.036544 20
-0.258136 -0.010658 20
-0.277525 -0.004193 20
-0.231513 -0.041824 20
-0.240085 -0.023660 20
-0.278912 0.003701 20
-0.252552 -0.030038 20
-0.231259 -0.035036 20
-0.261239 -0.008517 20
-0.275526 -0.007048 20
-0.230151 -0.041974 20
-0.241943 -0.022046 20
-0.280104 0.004138 20
-0.248847 -0.032743 20
-0.232215 -0.033462 20
-0.264310 -0.006362 20
-0.273123 -0.010160 20
-0.229279 -0.041761 20
-0.244050 -0.020388 20
-0.280848 0.004057 20
-0.245253 -0.035147 20
-0.233255 -0.031850 20
-0.267294 -0.004237 20
-0.270349 -0.013455 20
-0.228858 -0.041219 20
-0.246416 -0.018660 20
-0.281132 0.003438 20
-0.241847 -0.037219 20
-0.234372 -0.030222 20
-0.270132 -0.002195 20
-0.267244 -0.016853 20
-0.228824 -0.040389 20
-0.249026 -0.016842 20
-0.280950 0.002286 20
-0.238708 -0.038935 20
-0.235574 -0.028596 20
-0.272762 -0.000305 20
-0.263869 -0.020268 20
-0.229107 -0.039320 20
-0.251844 -0.014926 20
-0.280305 0.000633 20
-0.235916 -0.040278 20
-0.236880 -0.026983 20
-0.275121 0.001355 20
-0.260294 -0.023616 20
-0.229633 -0.038062 20
-0.254818 -0.012916 20
-0.279208 -0.001473 20
-0.233544 -0.041232 20
-0.238324 -0.025384 20
-0.277150 0.002699 20
-0.256596 -0.026817 20
-0.230342 -0.036662 20
-0.257886 -0.010829 20
-0.277668 -0.003975 20
-0.231645 -0.041796 20
-0.239945 -0.023789 20
-0.278797 0.003644 20
-0.252854 -0.029807 20
-0.231186 -0.035161 20
-0.260988 -0.008691 20
-0.275702 -0.006807 20
-0.230243 -0.041976 20
-0.241784 -0.022178 20
-0.280024 0.004121 20
-0.249143 -0.032536 20
-0.232134 -0.033591 20
-0.264065 -0.006536 20
-0.273332 -0.009901 20
-0.229332 -0.041791 20
-0.243871 -0.020524 20
-0.280805 0.004083 20
-0.245537 -0.034964 20
-0.233168 -0.031981 20
-0.267058 -0.004406 20
-0.270586 -0.013184 20
-0.228876 -0.041274 20
-0.246215 -0.018802 20
-0.281126 0.003508 20
-0.242113 -0.037064 20
-0.234279 -0.030354 20
-0.269910 -0.002355 20
-0.267506 -0.016577 20
-0.228814 -0.040466 20
-0.248807 -0.016992 20
-0.280982 0.002398 20
-0.238950 -0.038810 20
-0.235473 -0.028727 20
-0.272559 -0.000450 20
-0.264150 -0.019994 20
-0.229074 -0.039414 20
-0.251610 -0.015084 20
-0.280374 0.000784 20
-0.236127 -0.040183 20
-0.236770 -0.027113 20
-0.274942 0.001232 20
-0.260588 -0.023350 20
-0.229583 -0.038169 20
-0.254573 -0.013082 20
-0.279313 -0.001288 20
-0.233719 -0.041170 20
-0.238201 -0.025513 20
-0.277000 0.002604 20
-0.256897 -0.026566 20
-0.230279 -0.036779 20
-0.257637 -0.011000 20
-0.277808 -0.003760 20
-0.231780 -0.041765 20
-0.239807 -0.023918 20
-0.278679 0.003584 20
-0.253156 -0.029575 20
-0.231114 -0.035285 20
-0.260738 -0.008865 20
-0.275876 -0.006568 20
-0.230337 -0.041975 20
-0.241627 -0.022309 20
-0.279941 0.004102 20
-0.249440 -0.032326 20
-0.232054 -0.033720 20
-0.263819 -0.006709 20
-0.273538 -0.009644 20
-0.229388 -0.041819 20
-0.243693 -0.020660 20
-0.280759 0.004106 20
-0.245823 -0.034780 20
-0.233081 -0.032112 20
-0.266821 -0.004576 20
-0.270820 -0.012914 20
-0.228898 -0.041327 20
-0.246017 -0.018945 20
-0.281117 0.003574 20
-0.242381 -0.036907 20
-0.234186 -0.030485 20
-0.269686 -0.002517 20
-0.267766 -0.016301 20
-0.228806 -0.040541 20
-0.248589 -0.017142 20
-0.281010 0.002507 20
-0.239193 -0.038683 20
-0.235374 -0.028858 20
-0.272354 -0.000597 20
-0.264430 -0.019719 20
-0.229043 -0.039507 20
-0.251377 -0.015242 20
-0.280440 0.000933 20
-0.236341 -0.040087 20
-0.236661 -0.027243 20
-0.274761 0.001106 20
-0.260882 -0.023083 20
-0.229535 -0.038276 20
-0.254329 -0.013247 20
-0.279415 -0.001105 20
-0.233896 -0.041105 20
-0.238080 -0.025642 20
-0.276847 0.002507 20
-0.257198 -0.026313 20
-0.230217 -0.036896 20
-0.257387 -0.011170 20
-0.277946 -0.003547 20
-0.231918 -0.041731 20
-0.239669 -0.024047 20
-0.278559 0.003521 20
-0.253458 -0.029341 20
-0.231042 -0.035408 20
-0.260488 -0.009038 20
-0.276048 -0.006330 20
-0.230435 -0.041972 20
-0.241471 -0.022440 20
-0.279856 0.004078 20
-0.249737 -0.032115 20
-0.231975 -0.033848 20
-0.263572 -0.006883 20
-0.273741 -0.009387 20
-0.229447 -0.041845 20
-0.243516 -0.020795 20
-0.280710 0.004126 20
-0.246109 -0.034594 20
-0.232996 -0.032243 20
-0.266582 -0.004746 20
-0.271053 -0.012645 20
-0.228921 -0.041379 20
-0.245819 -0.019086 20
-0.281106 0.003637 20
-0.242651 -0.036748 20
-0.234094 -0.030617 20
-0.269461 -0.002679 20
-0.268024 -0.016025 20
-0.228801 -0.040614 20
-0.248373 -0.017291 20
-0.281036 0.002613 20
-0.239439 -0.038553 20
-0.235274 -0.028989 20
-0.272147 -0.000745 20
-0.264708 -0.019444 20
-0.229013 -0.039598 20
-0.251145 -0.015399 20
-0.280504 0.001078 20
-0.236557 -0.039988 20
-0.236553 -0.027373 20
-0.274578 0.000979 20
-0.261174 -0.022816 20
-0.229487 -0.038381 20
-0.254086 -0.013411 20
-0.279515 -0.000924 20
-0.234077 -0.041037 20
-0.237959 -0.025771 20
-0.276692 0.002407 20
-0.257499 -0.026059 20
-0.230156 -0.037012 20
-0.257138 -0.011341 20
-0.278081 -0.003336 20
-0.232059 -0.041695 20
-0.239534 -0.024176 20
-0.278435 0.003456 20
-0.253760 -0.029106 20
-0.230971 -0.035532 20
-0.260237 -0.009212 20
-0.276217 -0.006095 20
-0.230536 -0.041966 20
-0.241317 -0.022571 20
-0.279767 0.004052 20
-0.250035 -0.031901 20
-0.231896 -0.033976 20
-0.263325 -0.007057 20
-0.273942 -0.009132 20
-0.229509 -0.041868 20
-0.243342 -0.020930 20
-0.280658 0.004141 20
-0.246397 -0.034405 20
-0.232910 -0.032374 20
-0.266343 -0.004917 20
-0.271283 -0.012376 20
-0.228948 -0.041428 20
-0.245624 -0.019227 20
-0.281091 0.003697 20
-0.242922 -0.036587 20
-0.234003 -0.030749 20
-0.269235 -0.002842 20
-0.268280 -0.015750 20
-0.228797 -0.040686 20
-0.248158 -0.017440 20
-0.281059 0.002715 20
-0.239688 -0.038421 20
-0.235176 -0.029120 20
-0.271939 -0.000894 20
-0.264985 -0.019169 20
-0.228986 -0.039688 20
-0.250914 -0.015556 20
-0.280564 0.001219 20
-0.236775 -0.039886 20
-0.236445 -0.027503 20
-0.274392 0.000849 20
-0.261466 -0.022547 20
-0.229441 -0.038486 20
-0.253844 -0.013575 20
-0.279611 -0.000747 20
